relative_path,status,error_message,width,height,mode
imgs_part_1\PAT_58_91_845.png,OK,,370,371,RGBA
imgs_part_1\PAT_59_46_537.png,OK,,187,187,RGBA
imgs_part_1\PAT_59_93_342.png,OK,,1244,1243,RGBA
imgs_part_1\PAT_59_93_573.png,OK,,1657,1658,RGBA
imgs_part_1\PAT_59_94_849.png,OK,,974,974,RGBA
imgs_part_1\PAT_61_299_74.png,OK,,420,420,RGB
imgs_part_1\PAT_62_97_868.png,OK,,243,243,RGB
imgs_part_1\PAT_63_1075_331.png,OK,,797,797,RGBA
imgs_part_1\PAT_63_1075_498.png,OK,,1362,1362,RGBA
imgs_part_1\PAT_63_98_127.png,OK,,482,481,RGBA
imgs_part_1\PAT_63_98_187.png,OK,,1056,1056,RGBA
imgs_part_1\PAT_63_99_189.png,OK,,941,940,RGBA
imgs_part_1\PAT_63_99_736.png,OK,,446,446,RGBA
imgs_part_1\PAT_65_101_847.png,OK,,1116,1116,RGBA
imgs_part_1\PAT_67_104_695.png,OK,,295,295,RGB
imgs_part_1\PAT_67_104_730.png,OK,,1146,1146,RGB
imgs_part_1\PAT_68_105_871.png,OK,,619,619,RGBA
imgs_part_1\PAT_69_1053_332.png,OK,,809,810,RGBA
imgs_part_1\PAT_69_1053_540.png,OK,,464,464,RGBA
imgs_part_1\PAT_70_107_155.png,OK,,972,971,RGBA
imgs_part_1\PAT_70_107_591.png,OK,,396,396,RGB
imgs_part_1\PAT_71_108_56.png,OK,,869,868,RGBA
imgs_part_1\PAT_71_108_617.png,OK,,735,734,RGBA
imgs_part_1\PAT_71_145_971.png,OK,,432,432,RGB
imgs_part_1\PAT_72_110_647.png,OK,,189,189,RGBA
imgs_part_1\PAT_72_110_944.png,OK,,401,401,RGBA
imgs_part_1\PAT_73_111_435.png,OK,,522,523,RGBA
imgs_part_1\PAT_73_111_609.png,OK,,545,545,RGBA
imgs_part_1\PAT_74_112_729.png,OK,,1048,1048,RGBA
imgs_part_1\PAT_75_113_165.png,OK,,976,976,RGBA
imgs_part_1\PAT_75_113_647.png,OK,,1140,1140,RGBA
imgs_part_1\PAT_75_114_73.png,OK,,753,754,RGBA
imgs_part_1\PAT_76_1039_269.png,OK,,525,526,RGBA
imgs_part_1\PAT_78_118_164.png,OK,,526,526,RGB
imgs_part_1\PAT_78_118_685.png,OK,,910,910,RGBA
imgs_part_1\PAT_79_120_532.png,OK,,340,340,RGBA
imgs_part_1\PAT_79_120_739.png,OK,,662,663,RGBA
imgs_part_1\PAT_81_123_52.png,OK,,548,548,RGBA
imgs_part_1\PAT_82_125_365.png,OK,,387,387,RGB
imgs_part_1\PAT_82_125_525.png,OK,,167,167,RGBA
imgs_part_1\PAT_82_125_907.png,OK,,414,414,RGB
imgs_part_1\PAT_83_126_513.png,OK,,972,972,RGBA
imgs_part_1\PAT_83_126_820.png,OK,,536,536,RGBA
imgs_part_1\PAT_84_128_233.png,OK,,193,193,RGB
imgs_part_1\PAT_85_129_225.png,OK,,390,390,RGB
imgs_part_1\PAT_85_129_896.png,OK,,533,534,RGBA
imgs_part_1\PAT_85_129_980.png,OK,,309,309,RGB
imgs_part_1\PAT_86_1082_220.png,OK,,343,343,RGBA
imgs_part_1\PAT_86_1082_41.png,OK,,1605,1605,RGBA
imgs_part_1\PAT_86_1109_164.png,OK,,751,751,RGB
imgs_part_1\PAT_86_1109_306.png,OK,,466,466,RGB
imgs_part_1\PAT_86_131_107.png,OK,,835,836,RGBA
imgs_part_1\PAT_87_133_159.png,OK,,247,247,RGBA
imgs_part_1\PAT_87_133_391.png,OK,,247,247,RGBA
imgs_part_1\PAT_87_133_810.png,OK,,247,247,RGBA
imgs_part_1\PAT_88_133_64.png,OK,,925,925,RGBA
imgs_part_1\PAT_89_135_11.png,OK,,314,314,RGB
imgs_part_1\PAT_8_15_820.png,OK,,1050,1050,RGBA
imgs_part_1\PAT_90_138_369.png,OK,,631,631,RGB
imgs_part_1\PAT_90_138_605.png,OK,,388,388,RGBA
imgs_part_1\PAT_90_139_57.png,OK,,404,404,RGBA
imgs_part_1\PAT_90_219_648.png,OK,,1033,1033,RGBA
imgs_part_1\PAT_91_140_664.png,OK,,1653,1653,RGB
imgs_part_1\PAT_91_354_332.png,OK,,337,337,RGBA
imgs_part_1\PAT_91_356_273.png,OK,,559,559,RGB
imgs_part_1\PAT_91_356_456.png,OK,,481,481,RGB
imgs_part_1\PAT_91_356_74.png,OK,,581,581,RGB
imgs_part_1\PAT_92_141_551.png,OK,,856,857,RGBA
imgs_part_1\PAT_93_142_269.png,OK,,1119,1118,RGBA
imgs_part_1\PAT_93_361_203.png,OK,,314,314,RGB
imgs_part_1\PAT_93_361_231.png,OK,,408,408,RGB
imgs_part_1\PAT_93_361_467.png,OK,,380,380,RGB
imgs_part_1\PAT_93_361_51.png,OK,,271,271,RGB
imgs_part_1\PAT_93_361_53.png,OK,,184,184,RGB
imgs_part_1\PAT_96_150_743.png,OK,,923,923,RGBA
imgs_part_1\PAT_97_151_503.png,OK,,838,838,RGBA
imgs_part_1\PAT_97_151_587.png,OK,,325,325,RGB
imgs_part_1\PAT_98_152_562.png,OK,,831,830,RGBA
imgs_part_1\PAT_99_153_636.png,OK,,1102,1103,RGBA
imgs_part_1\PAT_9_17_80.png,OK,,1189,1190,RGBA
imgs_part_2\PAT_1000_31_620.png,OK,,609,609,RGBA
imgs_part_2\PAT_1006_53_385.png,OK,,318,318,RGB
imgs_part_2\PAT_1006_53_716.png,OK,,262,262,RGB
imgs_part_2\PAT_1008_59_297.png,OK,,721,721,RGBA
imgs_part_2\PAT_1013_82_876.png,OK,,1553,1554,RGBA
imgs_part_2\PAT_1014_85_22.png,OK,,1568,1568,RGB
imgs_part_2\PAT_1014_86_861.png,OK,,1414,1414,RGBA
imgs_part_2\PAT_1017_97_577.png,OK,,449,449,RGBA
imgs_part_2\PAT_1018_107_68.png,OK,,624,624,RGB
imgs_part_2\PAT_1019_110_194.png,OK,,292,292,RGBA
imgs_part_2\PAT_1020_111_593.png,OK,,486,486,RGBA
imgs_part_2\PAT_1021_112_40.png,OK,,464,464,RGBA
imgs_part_2\PAT_1022_114_756.png,OK,,640,640,RGB
imgs_part_2\PAT_1022_115_132.png,OK,,357,357,RGBA
imgs_part_2\PAT_1026_124_206.png,OK,,476,476,RGBA
imgs_part_2\PAT_1026_124_346.png,OK,,476,476,RGBA
imgs_part_2\PAT_1027_128_854.png,OK,,519,519,RGBA
imgs_part_2\PAT_1029_135_239.png,OK,,428,428,RGBA
imgs_part_2\PAT_1029_135_983.png,OK,,428,428,RGBA
imgs_part_2\PAT_1031_148_29.png,OK,,451,451,RGB
imgs_part_2\PAT_1031_148_292.png,OK,,414,414,RGB
imgs_part_2\PAT_1031_148_66.png,OK,,362,362,RGB
imgs_part_2\PAT_1033_153_301.png,OK,,640,640,RGB
imgs_part_2\PAT_1034_160_819.png,OK,,328,328,RGBA
imgs_part_2\PAT_1034_161_203.png,OK,,427,427,RGB
imgs_part_2\PAT_1035_165_800.png,OK,,1021,1021,RGBA
imgs_part_2\PAT_1036_169_687.png,OK,,755,755,RGB
imgs_part_2\PAT_1042_187_746.png,OK,,630,630,RGB
imgs_part_2\PAT_1046_203_511.png,OK,,268,268,RGBA
imgs_part_2\PAT_1051_220_356.png,OK,,688,689,RGBA
imgs_part_2\PAT_1057_242_297.png,OK,,750,750,RGB
imgs_part_2\PAT_1061_254_813.png,OK,,1334,1334,RGB
imgs_part_2\PAT_1062_264_741.png,OK,,568,568,RGB
imgs_part_2\PAT_1063_268_704.png,OK,,375,375,RGB
imgs_part_2\PAT_1063_268_919.png,OK,,452,452,RGB
imgs_part_2\PAT_1063_269_755.png,OK,,375,375,RGB
imgs_part_2\PAT_1063_270_593.png,OK,,405,405,RGBA
imgs_part_2\PAT_1063_271_448.png,OK,,417,417,RGB
imgs_part_2\PAT_1064_272_668.png,OK,,271,271,RGB
imgs_part_2\PAT_1064_273_980.png,OK,,466,466,RGB
imgs_part_2\PAT_1065_275_136.png,OK,,373,373,RGBA
imgs_part_2\PAT_1065_276_231.png,OK,,344,344,RGBA
imgs_part_2\PAT_1065_277_768.png,OK,,388,388,RGBA
imgs_part_2\PAT_1065_278_954.png,OK,,522,522,RGB
imgs_part_2\PAT_1066_281_698.png,OK,,399,399,RGBA
imgs_part_2\PAT_1066_281_99.png,OK,,417,417,RGBA
imgs_part_2\PAT_1067_284_533.png,OK,,351,351,RGBA
imgs_part_2\PAT_1068_285_845.png,OK,,248,248,RGB
imgs_part_2\PAT_1070_304_845.png,OK,,513,513,RGB
imgs_part_2\PAT_1070_305_907.png,OK,,704,704,RGBA
imgs_part_2\PAT_1070_308_751.png,OK,,618,618,RGB
imgs_part_2\PAT_1071_312_841.png,OK,,337,337,RGBA
imgs_part_2\PAT_1071_313_789.png,OK,,501,501,RGB
imgs_part_2\PAT_1071_314_500.png,OK,,568,568,RGBA
imgs_part_2\PAT_1072_318_856.png,OK,,503,503,RGBA
imgs_part_2\PAT_1074_322_174.png,OK,,463,463,RGB
imgs_part_2\PAT_1074_322_242.png,OK,,477,477,RGB
imgs_part_2\PAT_1074_322_662.png,OK,,646,646,RGB
imgs_part_2\PAT_1074_322_864.png,OK,,523,523,RGB
imgs_part_2\PAT_1075_324_177.png,OK,,315,315,RGBA
imgs_part_2\PAT_1082_342_705.png,OK,,454,454,RGB
imgs_part_2\PAT_1088_373_781.png,OK,,344,344,RGB
imgs_part_2\PAT_1089_375_60.png,OK,,304,304,RGB
imgs_part_2\PAT_1089_375_677.png,OK,,239,239,RGB
imgs_part_2\PAT_1090_376_384.png,OK,,369,369,RGB
imgs_part_2\PAT_1092_378_922.png,OK,,343,343,RGBA
imgs_part_2\PAT_1093_379_273.png,OK,,429,429,RGBA
imgs_part_2\PAT_587_1117_880.png,OK,,756,756,RGBA
imgs_part_2\PAT_587_3431_6.png,OK,,1550,1549,RGBA
imgs_part_2\PAT_590_1121_504.png,OK,,452,452,RGBA
imgs_part_2\PAT_591_1126_21.png,OK,,905,905,RGBA
imgs_part_2\PAT_593_1127_823.png,OK,,1320,1320,RGBA
imgs_part_2\PAT_595_1142_142.png,OK,,674,674,RGBA
imgs_part_2\PAT_596_1146_294.png,OK,,247,247,RGBA
imgs_part_2\PAT_596_1146_316.png,OK,,1134,1133,RGBA
imgs_part_2\PAT_597_1139_181.png,OK,,861,861,RGBA
imgs_part_2\PAT_598_1137_888.png,OK,,994,993,RGBA
imgs_part_2\PAT_599_1140_399.png,OK,,1133,1133,RGBA
imgs_part_2\PAT_600_1141_542.png,OK,,294,294,RGBA
imgs_part_2\PAT_600_1141_988.png,OK,,1307,1307,RGBA
imgs_part_2\PAT_601_1147_889.png,OK,,396,396,RGBA
imgs_part_2\PAT_601_1147_943.png,OK,,1485,1485,RGBA
imgs_part_2\PAT_604_1150_336.png,OK,,1494,1494,RGBA
imgs_part_2\PAT_605_1152_536.png,OK,,476,477,RGBA
imgs_part_2\PAT_609_1159_932.png,OK,,2060,2059,RGBA
imgs_part_2\PAT_609_1159_942.png,OK,,757,757,RGBA
imgs_part_2\PAT_610_1156_461.png,OK,,1242,1242,RGB
imgs_part_2\PAT_611_1158_156.png,OK,,407,407,RGBA
imgs_part_2\PAT_612_1163_833.png,OK,,422,422,RGBA
imgs_part_2\PAT_613_1164_827.png,OK,,1045,1045,RGBA
imgs_part_2\PAT_614_1166_885.png,OK,,643,644,RGBA
imgs_part_2\PAT_615_1167_722.png,OK,,1006,1006,RGBA
imgs_part_2\PAT_615_1168_968.png,OK,,766,766,RGBA
imgs_part_2\PAT_616_1169_3.png,OK,,975,976,RGBA
imgs_part_2\PAT_618_1174_596.png,OK,,1017,1017,RGBA
imgs_part_2\PAT_619_1175_767.png,OK,,1945,1945,RGBA
imgs_part_2\PAT_620_1176_980.png,OK,,756,756,RGBA
imgs_part_2\PAT_621_1182_456.png,OK,,1187,1186,RGBA
imgs_part_2\PAT_621_1183_56.png,OK,,847,847,RGBA
imgs_part_2\PAT_621_3591_171.png,OK,,980,980,RGB
imgs_part_2\PAT_621_3592_955.png,OK,,1291,1291,RGB
imgs_part_2\PAT_622_1185_922.png,OK,,290,290,RGBA
imgs_part_2\PAT_624_1179_323.png,OK,,726,725,RGBA
imgs_part_2\PAT_624_1180_803.png,OK,,446,446,RGBA
imgs_part_2\PAT_625_1184_412.png,OK,,282,282,RGBA
imgs_part_2\PAT_625_1184_994.png,OK,,492,492,RGBA
imgs_part_2\PAT_626_1186_898.png,OK,,842,843,RGBA
imgs_part_2\PAT_626_1187_34.png,OK,,1082,1082,RGBA
imgs_part_2\PAT_627_1188_503.png,OK,,948,949,RGBA
imgs_part_2\PAT_627_1188_755.png,OK,,528,528,RGBA
imgs_part_2\PAT_628_1191_564.png,OK,,367,367,RGBA
imgs_part_2\PAT_629_1192_362.png,OK,,1113,1112,RGBA
imgs_part_2\PAT_630_1196_710.png,OK,,656,656,RGBA
imgs_part_2\PAT_631_1207_982.png,OK,,435,435,RGBA
imgs_part_2\PAT_631_1227_585.png,OK,,1810,1810,RGBA
imgs_part_2\PAT_632_1206_634.png,OK,,1135,1135,RGBA
imgs_part_2\PAT_632_1206_637.png,OK,,750,750,RGB
imgs_part_2\PAT_632_3700_890.png,OK,,493,493,RGBA
imgs_part_2\PAT_633_1199_218.png,OK,,296,296,RGBA
imgs_part_2\PAT_633_1199_745.png,OK,,1834,1834,RGB
imgs_part_2\PAT_636_1204_521.png,OK,,408,408,RGBA
imgs_part_2\PAT_636_1204_666.png,OK,,1200,1200,RGBA
imgs_part_2\PAT_637_1217_274.png,OK,,559,559,RGBA
imgs_part_2\PAT_637_1434_570.png,OK,,937,937,RGBA
imgs_part_2\PAT_637_1434_684.png,OK,,750,750,RGB
imgs_part_2\PAT_638_3680_891.png,OK,,1253,1253,RGB
imgs_part_2\PAT_639_1208_986.png,OK,,533,533,RGB
imgs_part_2\PAT_639_3674_452.png,OK,,356,356,RGBA
imgs_part_2\PAT_639_3676_760.png,OK,,1122,1125,RGB
imgs_part_2\PAT_640_1210_293.png,OK,,648,649,RGBA
imgs_part_2\PAT_641_1211_321.png,OK,,750,750,RGB
imgs_part_2\PAT_641_3704_317.png,OK,,750,750,RGB
imgs_part_2\PAT_645_1222_140.png,OK,,1170,1170,RGBA
imgs_part_2\PAT_645_1222_860.png,OK,,648,649,RGBA
imgs_part_2\PAT_645_1223_124.png,OK,,818,818,RGBA
imgs_part_2\PAT_645_1223_443.png,OK,,449,449,RGBA
imgs_part_2\PAT_645_1224_768.png,OK,,770,770,RGBA
imgs_part_2\PAT_645_1300_463.png,OK,,1046,1046,RGBA
imgs_part_2\PAT_645_1461_111.png,OK,,1538,1538,RGB
imgs_part_2\PAT_645_1500_364.png,OK,,587,587,RGBA
imgs_part_2\PAT_645_4042_489.png,OK,,1922,1922,RGBA
imgs_part_2\PAT_645_4043_374.png,OK,,1870,1870,RGBA
imgs_part_2\PAT_646_1225_590.png,OK,,809,809,RGBA
imgs_part_2\PAT_649_1233_229.png,OK,,750,750,RGB
imgs_part_2\PAT_650_1230_636.png,OK,,511,511,RGBA
imgs_part_2\PAT_650_1241_329.png,OK,,412,412,RGBA
imgs_part_2\PAT_650_3858_329.png,OK,,552,553,RGBA
imgs_part_2\PAT_651_1232_950.png,OK,,750,750,RGB
imgs_part_2\PAT_652_1231_516.png,OK,,641,641,RGBA
imgs_part_2\PAT_653_1234_311.png,OK,,614,613,RGBA
imgs_part_2\PAT_654_1244_16.png,OK,,750,750,RGB
imgs_part_2\PAT_655_1245_807.png,OK,,278,278,RGBA
imgs_part_2\PAT_655_926_447.png,OK,,1231,1231,RGBA
imgs_part_2\PAT_656_1246_483.png,OK,,422,422,RGBA
imgs_part_2\PAT_656_1246_489.png,OK,,1225,1224,RGBA
imgs_part_2\PAT_657_1247_455.png,OK,,948,948,RGBA
imgs_part_2\PAT_658_1266_149.png,OK,,1740,1740,RGBA
imgs_part_2\PAT_660_1249_373.png,OK,,653,653,RGBA
imgs_part_2\PAT_660_1249_469.png,OK,,658,658,RGBA
imgs_part_2\PAT_662_1251_380.png,OK,,576,577,RGBA
imgs_part_2\PAT_662_1251_43.png,OK,,1096,1096,RGBA
imgs_part_2\PAT_663_1254_732.png,OK,,1032,1032,RGBA
imgs_part_2\PAT_664_1263_781.png,OK,,498,498,RGBA
imgs_part_2\PAT_665_1260_16.png,OK,,1145,1145,RGBA
imgs_part_2\PAT_665_1261_17.png,OK,,1405,1404,RGBA
imgs_part_2\PAT_665_1262_774.png,OK,,1274,1274,RGBA
imgs_part_2\PAT_666_1268_870.png,OK,,764,764,RGBA
imgs_part_2\PAT_666_1269_65.png,OK,,1862,1861,RGBA
imgs_part_2\PAT_666_1271_645.png,OK,,911,911,RGBA
imgs_part_2\PAT_667_1264_8.png,OK,,286,286,RGBA
imgs_part_2\PAT_668_1259_681.png,OK,,517,517,RGBA
imgs_part_2\PAT_669_1265_76.png,OK,,747,746,RGBA
imgs_part_2\PAT_672_1272_705.png,OK,,786,786,RGBA
imgs_part_2\PAT_673_1276_752.png,OK,,299,299,RGBA
imgs_part_2\PAT_673_3928_888.png,OK,,709,710,RGBA
imgs_part_2\PAT_674_1277_9.png,OK,,756,756,RGBA
imgs_part_2\PAT_677_1348_51.png,OK,,1138,1139,RGBA
imgs_part_2\PAT_677_1348_657.png,OK,,849,848,RGBA
imgs_part_2\PAT_677_1349_541.png,OK,,1466,1466,RGBA
imgs_part_2\PAT_677_1349_851.png,OK,,1161,1161,RGBA
imgs_part_2\PAT_677_1350_358.png,OK,,1532,1532,RGBA
imgs_part_2\PAT_677_1350_67.png,OK,,1351,1352,RGBA
imgs_part_2\PAT_678_1287_652.png,OK,,358,358,RGBA
imgs_part_2\PAT_678_1298_396.png,OK,,1275,1274,RGBA
imgs_part_2\PAT_679_1286_677.png,OK,,451,451,RGBA
imgs_part_2\PAT_679_1286_933.png,OK,,317,317,RGBA
imgs_part_2\PAT_680_1289_182.png,OK,,1018,1018,RGBA
imgs_part_2\PAT_680_1289_585.png,OK,,303,303,RGBA
imgs_part_2\PAT_681_1299_458.png,OK,,360,360,RGBA
imgs_part_2\PAT_682_1292_642.png,OK,,1468,1468,RGBA
imgs_part_2\PAT_682_1292_978.png,OK,,1242,1242,RGB
imgs_part_2\PAT_682_1292_986.png,OK,,1927,1927,RGB
imgs_part_2\PAT_683_1296_237.png,OK,,456,456,RGBA
imgs_part_2\PAT_683_1297_195.png,OK,,404,404,RGBA
imgs_part_2\PAT_683_1297_839.png,OK,,608,614,RGB
imgs_part_2\PAT_684_1302_588.png,OK,,896,896,RGBA
imgs_part_2\PAT_684_1302_934.png,OK,,672,672,RGB
imgs_part_2\PAT_684_1303_178.png,OK,,1416,1416,RGBA
imgs_part_2\PAT_684_1303_368.png,OK,,2312,2312,RGB
imgs_part_2\PAT_686_1355_168.png,OK,,1047,1047,RGBA
imgs_part_2\PAT_687_1304_898.png,OK,,721,722,RGBA
imgs_part_2\PAT_688_1305_242.png,OK,,719,719,RGBA
imgs_part_2\PAT_689_1306_772.png,OK,,402,402,RGBA
imgs_part_2\PAT_689_1307_354.png,OK,,489,489,RGBA
imgs_part_2\PAT_690_1309_154.png,OK,,1210,1210,RGBA
imgs_part_2\PAT_690_1309_217.png,OK,,1548,1548,RGBA
imgs_part_2\PAT_690_1309_981.png,OK,,1591,1590,RGBA
imgs_part_2\PAT_691_1310_780.png,OK,,456,456,RGBA
imgs_part_2\PAT_691_1311_2.png,OK,,2430,2429,RGBA
imgs_part_2\PAT_691_1311_686.png,OK,,460,460,RGBA
imgs_part_2\PAT_691_1311_890.png,OK,,1133,1133,RGB
imgs_part_2\PAT_691_1312_389.png,OK,,1548,1547,RGBA
imgs_part_2\PAT_691_3994_671.png,OK,,2430,2429,RGBA
imgs_part_2\PAT_691_3994_791.png,OK,,1133,1133,RGB
imgs_part_2\PAT_692_1308_364.png,OK,,1062,1063,RGBA
imgs_part_2\PAT_693_1313_304.png,OK,,887,887,RGBA
imgs_part_2\PAT_695_1314_822.png,OK,,1139,1139,RGBA
imgs_part_2\PAT_697_1317_892.png,OK,,976,977,RGBA
imgs_part_2\PAT_698_1150_510.png,OK,,786,786,RGB
imgs_part_2\PAT_698_1150_881.png,OK,,470,470,RGB
imgs_part_2\PAT_698_1319_166.png,OK,,1354,1354,RGBA
imgs_part_2\PAT_699_1320_901.png,OK,,641,641,RGBA
imgs_part_2\PAT_701_1321_156.png,OK,,1025,1025,RGBA
imgs_part_2\PAT_701_4056_457.png,OK,,1025,1025,RGBA
imgs_part_2\PAT_703_1329_112.png,OK,,1127,1127,RGBA
imgs_part_2\PAT_704_1323_974.png,OK,,932,932,RGBA
imgs_part_2\PAT_704_1324_359.png,OK,,1136,1136,RGBA
imgs_part_2\PAT_705_1326_82.png,OK,,304,304,RGBA
imgs_part_2\PAT_705_4015_413.png,OK,,2022,2022,RGB
imgs_part_2\PAT_707_1327_245.png,OK,,373,373,RGBA
imgs_part_2\PAT_708_1333_222.png,OK,,2000,2000,RGB
imgs_part_2\PAT_709_1331_253.png,OK,,1093,1094,RGBA
imgs_part_2\PAT_710_1330_243.png,OK,,448,448,RGBA
imgs_part_2\PAT_711_1334_344.png,OK,,2032,2032,RGB
imgs_part_2\PAT_711_1334_480.png,OK,,530,530,RGBA
imgs_part_2\PAT_711_4067_260.png,OK,,2316,2315,RGBA
imgs_part_2\PAT_712_1335_359.png,OK,,889,889,RGBA
imgs_part_2\PAT_713_1336_159.png,OK,,594,594,RGBA
imgs_part_2\PAT_714_1337_709.png,OK,,597,597,RGBA
imgs_part_2\PAT_714_1337_914.png,OK,,1243,1242,RGBA
imgs_part_2\PAT_715_1338_761.png,OK,,757,757,RGBA
imgs_part_2\PAT_715_1339_508.png,OK,,743,743,RGBA
imgs_part_2\PAT_715_4072_827.png,OK,,2031,2031,RGB
imgs_part_2\PAT_715_4073_115.png,OK,,2236,2236,RGB
imgs_part_2\PAT_716_1345_460.png,OK,,750,750,RGB
imgs_part_2\PAT_717_1347_899.png,OK,,547,547,RGBA
imgs_part_2\PAT_718_1358_919.png,OK,,947,947,RGBA
imgs_part_2\PAT_719_1361_160.png,OK,,612,612,RGBA
imgs_part_2\PAT_719_1361_234.png,OK,,1242,1242,RGB
imgs_part_2\PAT_720_1362_700.png,OK,,1168,1168,RGBA
imgs_part_2\PAT_721_1365_142.png,OK,,1178,1178,RGBA
imgs_part_2\PAT_721_1365_819.png,OK,,750,750,RGB
imgs_part_2\PAT_722_1376_280.png,OK,,1229,1229,RGB
imgs_part_2\PAT_722_1377_120.png,OK,,1584,1584,RGB
imgs_part_2\PAT_723_1396_338.png,OK,,791,791,RGBA
imgs_part_2\PAT_724_1369_896.png,OK,,747,748,RGBA
imgs_part_2\PAT_726_1371_397.png,OK,,750,750,RGB
imgs_part_2\PAT_726_1371_543.png,OK,,750,750,RGB
imgs_part_2\PAT_727_1373_718.png,OK,,414,414,RGBA
imgs_part_2\PAT_727_1373_776.png,OK,,1694,1693,RGBA
imgs_part_2\PAT_728_1381_63.png,OK,,497,497,RGBA
imgs_part_2\PAT_728_1533_952.png,OK,,1513,1513,RGB
imgs_part_2\PAT_729_1382_390.png,OK,,395,395,RGBA
imgs_part_2\PAT_730_1383_535.png,OK,,830,829,RGBA
imgs_part_2\PAT_730_1385_585.png,OK,,1127,1127,RGBA
imgs_part_2\PAT_731_1387_634.png,OK,,542,542,RGBA
imgs_part_2\PAT_734_1390_631.png,OK,,484,485,RGBA
imgs_part_2\PAT_735_1391_261.png,OK,,1830,1830,RGBA
imgs_part_2\PAT_735_1391_683.png,OK,,863,863,RGBA
imgs_part_2\PAT_736_1392_562.png,OK,,482,482,RGBA
imgs_part_2\PAT_737_1394_308.png,OK,,750,750,RGB
imgs_part_2\PAT_737_1394_936.png,OK,,542,541,RGBA
imgs_part_2\PAT_738_1397_195.png,OK,,750,750,RGB
imgs_part_2\PAT_738_1397_966.png,OK,,750,750,RGB
imgs_part_2\PAT_738_1552_502.png,OK,,1033,1033,RGB
imgs_part_2\PAT_738_1552_843.png,OK,,1440,1440,RGB
imgs_part_2\PAT_739_1398_331.png,OK,,1467,1467,RGBA
imgs_part_2\PAT_741_1400_780.png,OK,,750,750,RGB
imgs_part_2\PAT_741_1401_619.png,OK,,1520,1520,RGBA
imgs_part_2\PAT_742_1402_818.png,OK,,1242,1242,RGB
imgs_part_2\PAT_742_1470_425.png,OK,,914,914,RGB
imgs_part_2\PAT_742_1470_834.png,OK,,829,829,RGB
imgs_part_2\PAT_744_1404_951.png,OK,,534,534,RGBA
imgs_part_2\PAT_744_1405_742.png,OK,,1041,1042,RGBA
imgs_part_2\PAT_745_1406_409.png,OK,,556,556,RGBA
imgs_part_2\PAT_746_1407_708.png,OK,,750,750,RGB
imgs_part_2\PAT_747_1408_427.png,OK,,1404,1404,RGBA
imgs_part_2\PAT_747_1408_742.png,OK,,502,502,RGBA
imgs_part_2\PAT_747_1408_965.png,OK,,517,518,RGBA
imgs_part_2\PAT_747_1409_116.png,OK,,750,750,RGB
imgs_part_2\PAT_747_1409_466.png,OK,,426,426,RGBA
imgs_part_2\PAT_747_1410_179.png,OK,,416,415,RGBA
imgs_part_2\PAT_747_1410_622.png,OK,,426,426,RGBA
imgs_part_2\PAT_749_1414_770.png,OK,,1322,1321,RGBA
imgs_part_2\PAT_749_1415_164.png,OK,,1796,1796,RGBA
imgs_part_2\PAT_751_1497_215.png,OK,,1016,1016,RGBA
imgs_part_2\PAT_752_1426_714.png,OK,,1279,1279,RGBA
imgs_part_2\PAT_753_1427_496.png,OK,,1689,1689,RGBA
imgs_part_2\PAT_753_1427_658.png,OK,,750,750,RGB
imgs_part_2\PAT_753_1428_451.png,OK,,390,390,RGBA
imgs_part_2\PAT_753_1833_710.png,OK,,744,744,RGBA
imgs_part_2\PAT_753_1834_712.png,OK,,555,554,RGBA
imgs_part_2\PAT_754_1429_380.png,OK,,2087,2087,RGB
imgs_part_2\PAT_755_1430_681.png,OK,,926,926,RGBA
imgs_part_2\PAT_756_1495_858.png,OK,,274,274,RGBA
imgs_part_2\PAT_756_1496_480.png,OK,,320,320,RGBA
imgs_part_2\PAT_756_1496_599.png,OK,,245,245,RGBA
imgs_part_2\PAT_757_1431_696.png,OK,,516,517,RGBA
imgs_part_2\PAT_757_1431_907.png,OK,,551,551,RGBA
imgs_part_2\PAT_757_4220_942.png,OK,,389,389,RGBA
imgs_part_2\PAT_758_1441_891.png,OK,,1488,1488,RGBA
imgs_part_2\PAT_759_1433_914.png,OK,,502,502,RGB
imgs_part_2\PAT_759_1433_973.png,OK,,467,467,RGBA
imgs_part_2\PAT_759_1538_566.png,OK,,502,502,RGB
imgs_part_2\PAT_760_1456_878.png,OK,,542,542,RGBA
imgs_part_2\PAT_761_1435_561.png,OK,,1015,1015,RGBA
imgs_part_2\PAT_762_1436_414.png,OK,,688,688,RGBA
imgs_part_2\PAT_763_1439_668.png,OK,,932,932,RGBA
imgs_part_2\PAT_764_1448_499.png,OK,,487,487,RGB
imgs_part_2\PAT_766_1444_52.png,OK,,965,965,RGB
imgs_part_2\PAT_766_1670_458.png,OK,,1125,1125,RGB
imgs_part_2\PAT_767_1501_691.png,OK,,992,992,RGBA
imgs_part_2\PAT_768_1449_842.png,OK,,386,386,RGBA
imgs_part_2\PAT_768_1450_402.png,OK,,380,380,RGBA
imgs_part_2\PAT_770_1451_136.png,OK,,2321,2321,RGB
imgs_part_2\PAT_771_1488_562.png,OK,,2302,2302,RGB
imgs_part_2\PAT_771_1488_922.png,OK,,1780,1779,RGBA
imgs_part_2\PAT_771_1489_345.png,OK,,1768,1768,RGBA
imgs_part_2\PAT_771_1489_70.png,OK,,2243,2243,RGBA
